id,receivingId,flowerId,shippedQuantity,actualReceivedQuantity,acceptedQuantity,unusableQuantity,unusableNotes
6612,187,28,22,22,20,2,Rejected at QC: damaged or below grade
6613,188,28,18,18,17,1,Rejected at QC: damaged or below grade
6614,189,28,17,17,17,0,
6615,190,28,21,21,20,1,Rejected at QC: damaged or below grade
6616,186,29,18,18,17,1,Rejected at QC: damaged or below grade
6617,187,29,17,17,16,1,Rejected at QC: damaged or below grade
6618,188,29,18,18,17,1,Rejected at QC: damaged or below grade
6619,189,29,15,15,14,1,Rejected at QC: damaged or below grade
6620,190,29,15,15,14,1,Rejected at QC: damaged or below grade
6621,186,30,20,20,19,1,Rejected at QC: damaged or below grade
6622,187,30,22,22,21,1,Rejected at QC: damaged or below grade
6623,188,30,25,25,24,1,Rejected at QC: damaged or below grade
6624,189,30,26,26,25,1,Rejected at QC: damaged or below grade
6625,190,30,24,24,23,1,Rejected at QC: damaged or below grade
6626,186,31,20,20,19,1,Rejected at QC: damaged or below grade
6627,187,31,25,25,23,2,Rejected at QC: damaged or below grade
6628,188,31,23,23,22,1,Rejected at QC: damaged or below grade
6629,189,31,24,24,22,2,Rejected at QC: damaged or below grade
6630,190,31,22,22,20,2,Rejected at QC: damaged or below grade
6631,186,32,27,27,26,1,Rejected at QC: damaged or below grade
6632,187,32,22,22,21,1,Rejected at QC: damaged or below grade
6633,188,32,26,26,24,2,Rejected at QC: damaged or below grade
6634,189,32,21,21,19,2,Rejected at QC: damaged or below grade
6635,190,32,25,25,24,1,Rejected at QC: damaged or below grade
6636,186,33,29,29,27,2,Rejected at QC: damaged or below grade
6637,187,33,23,23,22,1,Rejected at QC: damaged or below grade
6638,188,33,27,27,26,1,Rejected at QC: damaged or below grade
6639,189,33,28,28,27,1,Rejected at QC: damaged or below grade
6640,190,33,28,28,26,2,Rejected at QC: damaged or below grade
6641,186,34,26,26,25,1,Rejected at QC: damaged or below grade
6642,187,34,24,24,23,1,Rejected at QC: damaged or below grade
6643,188,34,25,25,24,1,Rejected at QC: damaged or below grade
6644,189,34,23,23,22,1,Rejected at QC: damaged or below grade
6645,190,34,20,20,19,1,Rejected at QC: damaged or below grade
6646,186,35,28,28,27,1,Rejected at QC: damaged or below grade
6647,187,35,27,27,25,2,Rejected at QC: damaged or below grade
6648,188,35,22,22,21,1,Rejected at QC: damaged or below grade
6649,189,35,24,24,23,1,Rejected at QC: damaged or below grade
6650,190,35,30,30,28,2,Rejected at QC: damaged or below grade
6651,191,1,15,15,14,1,Rejected at QC: damaged or below grade
6652,192,1,19,19,18,1,Rejected at QC: damaged or below grade
6653,193,1,19,19,18,1,Rejected at QC: damaged or below grade
6654,194,1,16,16,15,1,Rejected at QC: damaged or below grade
6655,195,1,18,18,17,1,Rejected at QC: damaged or below grade
6656,191,2,17,17,16,1,Rejected at QC: damaged or below grade
6657,192,2,24,24,22,2,Rejected at QC: damaged or below grade
6658,193,2,20,20,19,1,Rejected at QC: damaged or below grade
6659,194,2,18,18,17,1,Rejected at QC: damaged or below grade
6660,195,2,23,23,22,1,Rejected at QC: damaged or below grade
6661,191,3,17,17,16,1,Rejected at QC: damaged or below grade
6662,192,3,14,14,13,1,Rejected at QC: damaged or below grade
6663,193,3,14,14,14,0,
6664,194,3,16,16,15,1,Rejected at QC: damaged or below grade
6665,195,3,16,16,15,1,Rejected at QC: damaged or below grade
6666,191,4,17,17,16,1,Rejected at QC: damaged or below grade
6667,192,4,13,13,12,1,Rejected at QC: damaged or below grade
6668,193,4,13,13,13,0,
6669,194,4,16,16,15,1,Rejected at QC: damaged or below grade
6670,195,4,18,18,18,0,
6671,191,5,18,18,17,1,Rejected at QC: damaged or below grade
6672,192,5,22,22,22,0,
6673,193,5,21,21,19,2,Rejected at QC: damaged or below grade
6674,194,5,18,18,17,1,Rejected at QC: damaged or below grade
6675,195,5,20,20,19,1,Rejected at QC: damaged or below grade
6676,191,6,20,20,19,1,Rejected at QC: damaged or below grade
6677,192,6,24,24,23,1,Rejected at QC: damaged or below grade
6678,193,6,19,19,18,1,Rejected at QC: damaged or below grade
6679,194,6,21,21,20,1,Rejected at QC: damaged or below grade
6680,195,6,20,20,19,1,Rejected at QC: damaged or below grade
6681,191,7,21,21,20,1,Rejected at QC: damaged or below grade
6682,192,7,16,16,15,1,Rejected at QC: damaged or below grade
6683,193,7,17,17,16,1,Rejected at QC: damaged or below grade
6684,194,7,21,21,20,1,Rejected at QC: damaged or below grade
6685,195,7,20,20,19,1,Rejected at QC: damaged or below grade
6686,191,8,24,24,22,2,Rejected at QC: damaged or below grade
6687,192,8,24,24,23,1,Rejected at QC: damaged or below grade
6688,193,8,25,25,24,1,Rejected at QC: damaged or below grade
6689,194,8,21,21,19,2,Rejected at QC: damaged or below grade
6690,195,8,21,21,20,1,Rejected at QC: damaged or below grade
6691,191,9,24,24,23,1,Rejected at QC: damaged or below grade
6692,192,9,24,24,23,1,Rejected at QC: damaged or below grade
6693,193,9,21,21,19,2,Rejected at QC: damaged or below grade
6694,194,9,27,27,25,2,Rejected at QC: damaged or below grade
6695,195,9,22,22,21,1,Rejected at QC: damaged or below grade
6696,191,10,26,26,25,1,Rejected at QC: damaged or below grade
6697,192,10,24,24,23,1,Rejected at QC: damaged or below grade
6698,193,10,21,21,20,1,Rejected at QC: damaged or below grade
6699,194,10,27,27,26,1,Rejected at QC: damaged or below grade
6700,195,10,22,22,21,1,Rejected at QC: damaged or below grade
6701,191,11,24,24,23,1,Rejected at QC: damaged or below grade
6702,192,11,22,22,21,1,Rejected at QC: damaged or below grade
6703,193,11,19,19,18,1,Rejected at QC: damaged or below grade
6704,194,11,21,21,20,1,Rejected at QC: damaged or below grade
6705,195,11,18,18,17,1,Rejected at QC: damaged or below grade
6706,191,12,22,22,21,1,Rejected at QC: damaged or below grade
6707,192,12,24,24,23,1,Rejected at QC: damaged or below grade
6708,193,12,19,19,18,1,Rejected at QC: damaged or below grade
6709,194,12,20,20,19,1,Rejected at QC: damaged or below grade
6710,195,12,24,24,22,2,Rejected at QC: damaged or below grade
6711,191,13,16,16,15,1,Rejected at QC: damaged or below grade
6712,192,13,18,18,17,1,Rejected at QC: damaged or below grade
6713,193,13,18,18,17,1,Rejected at QC: damaged or below grade
6714,194,13,17,17,16,1,Rejected at QC: damaged or below grade
6715,195,13,22,22,21,1,Rejected at QC: damaged or below grade
6716,191,14,15,15,14,1,Rejected at QC: damaged or below grade
6717,192,14,17,17,16,1,Rejected at QC: damaged or below grade
6718,193,14,16,16,15,1,Rejected at QC: damaged or below grade
6719,194,14,15,15,14,1,Rejected at QC: damaged or below grade
6720,195,14,14,14,13,1,Rejected at QC: damaged or below grade
6721,191,15,17,17,16,1,Rejected at QC: damaged or below grade
6722,192,15,13,13,13,0,
6723,193,15,18,18,17,1,Rejected at QC: damaged or below grade
6724,194,15,14,14,13,1,Rejected at QC: damaged or below grade
6725,195,15,16,16,15,1,Rejected at QC: damaged or below grade
6726,191,16,15,15,14,1,Rejected at QC: damaged or below grade
6727,192,16,17,17,16,1,Rejected at QC: damaged or below grade
6728,193,16,15,15,15,0,
6729,194,16,15,15,14,1,Rejected at QC: damaged or below grade
6730,195,16,18,18,17,1,Rejected at QC: damaged or below grade
6731,191,17,20,20,19,1,Rejected at QC: damaged or below grade
6732,192,17,20,20,19,1,Rejected at QC: damaged or below grade
6733,193,17,19,19,18,1,Rejected at QC: damaged or below grade
6734,194,17,16,16,15,1,Rejected at QC: damaged or below grade
6735,195,17,17,17,17,0,
6736,191,18,17,17,16,1,Rejected at QC: damaged or below grade
6737,192,18,19,19,18,1,Rejected at QC: damaged or below grade
6738,193,18,19,19,18,1,Rejected at QC: damaged or below grade
6739,194,18,21,21,20,1,Rejected at QC: damaged or below grade
6740,195,18,20,20,19,1,Rejected at QC: damaged or below grade
6741,191,19,17,17,16,1,Rejected at QC: damaged or below grade
6742,192,19,18,18,17,1,Rejected at QC: damaged or below grade
6743,193,19,22,22,21,1,Rejected at QC: damaged or below grade
6744,194,19,21,21,20,1,Rejected at QC: damaged or below grade
6745,195,19,17,17,17,0,
6746,191,20,17,17,16,1,Rejected at QC: damaged or below grade
6747,192,20,16,16,15,1,Rejected at QC: damaged or below grade
6748,193,20,12,12,11,1,Rejected at QC: damaged or below grade
6749,194,20,16,16,15,1,Rejected at QC: damaged or below grade
6750,195,20,15,15,15,0,
6751,191,21,17,17,16,1,Rejected at QC: damaged or below grade
6752,192,21,18,18,17,1,Rejected at QC: damaged or below grade
6753,193,21,18,18,17,1,Rejected at QC: damaged or below grade
6754,194,21,16,16,16,0,
6755,195,21,13,13,12,1,Rejected at QC: damaged or below grade
6756,191,22,19,19,18,1,Rejected at QC: damaged or below grade
6757,192,22,21,21,20,1,Rejected at QC: damaged or below grade
6758,193,22,21,21,19,2,Rejected at QC: damaged or below grade
6759,194,22,17,17,16,1,Rejected at QC: damaged or below grade
6760,195,22,21,21,20,1,Rejected at QC: damaged or below grade
6761,191,23,22,22,20,2,Rejected at QC: damaged or below grade
6762,192,23,25,25,24,1,Rejected at QC: damaged or below grade
6763,193,23,20,20,19,1,Rejected at QC: damaged or below grade
6764,194,23,21,21,20,1,Rejected at QC: damaged or below grade
6765,195,23,22,22,21,1,Rejected at QC: damaged or below grade
6766,191,24,21,21,19,2,Rejected at QC: damaged or below grade
6767,192,24,24,24,23,1,Rejected at QC: damaged or below grade
6768,193,24,25,25,24,1,Rejected at QC: damaged or below grade
6769,194,24,19,19,18,1,Rejected at QC: damaged or below grade
6770,195,24,25,25,24,1,Rejected at QC: damaged or below grade
6771,191,25,17,17,16,1,Rejected at QC: damaged or below grade
6772,192,25,16,16,15,1,Rejected at QC: damaged or below grade
6773,193,25,19,19,19,0,
6774,194,25,14,14,13,1,Rejected at QC: damaged or below grade
6775,195,25,18,18,17,1,Rejected at QC: damaged or below grade
6776,191,26,13,13,13,0,
6777,192,26,16,16,15,1,Rejected at QC: damaged or below grade
6778,193,26,17,17,16,1,Rejected at QC: damaged or below grade
6779,194,26,17,17,16,1,Rejected at QC: damaged or below grade
6780,195,26,14,14,13,1,Rejected at QC: damaged or below grade
6781,191,27,17,17,16,1,Rejected at QC: damaged or below grade
6782,192,27,16,16,15,1,Rejected at QC: damaged or below grade
6783,193,27,15,15,15,0,
6784,194,27,17,17,16,1,Rejected at QC: damaged or below grade
6785,195,27,18,18,17,1,Rejected at QC: damaged or below grade
6786,191,28,26,26,24,2,Rejected at QC: damaged or below grade
6787,192,28,24,24,23,1,Rejected at QC: damaged or below grade
6788,193,28,23,23,22,1,Rejected at QC: damaged or below grade
6789,194,28,22,22,21,1,Rejected at QC: damaged or below grade
6790,195,28,21,21,20,1,Rejected at QC: damaged or below grade
6791,191,29,21,21,20,1,Rejected at QC: damaged or below grade
6792,192,29,21,21,20,1,Rejected at QC: damaged or below grade
6793,193,29,19,19,18,1,Rejected at QC: damaged or below grade
6794,194,29,19,19,18,1,Rejected at QC: damaged or below grade
6795,195,29,24,24,23,1,Rejected at QC: damaged or below grade
6796,191,30,20,20,19,1,Rejected at QC: damaged or below grade
6797,192,30,23,23,22,1,Rejected at QC: damaged or below grade
6798,193,30,21,21,19,2,Rejected at QC: damaged or below grade
6799,194,30,22,22,21,1,Rejected at QC: damaged or below grade
6800,195,30,25,25,24,1,Rejected at QC: damaged or below grade
6801,191,31,22,22,21,1,Rejected at QC: damaged or below grade
6802,192,31,27,27,25,2,Rejected at QC: damaged or below grade
6803,193,31,25,25,23,2,Rejected at QC: damaged or below grade
6804,194,31,25,25,24,1,Rejected at QC: damaged or below grade
6805,195,31,20,20,19,1,Rejected at QC: damaged or below grade
6806,191,32,18,18,18,0,
6807,192,32,19,19,18,1,Rejected at QC: damaged or below grade
6808,193,32,17,17,16,1,Rejected at QC: damaged or below grade
6809,194,32,23,23,22,1,Rejected at QC: damaged or below grade
6810,195,32,17,17,16,1,Rejected at QC: damaged or below grade
6811,191,33,22,22,21,1,Rejected at QC: damaged or below grade
6812,192,33,22,22,21,1,Rejected at QC: damaged or below grade
6813,193,33,21,21,20,1,Rejected at QC: damaged or below grade
6814,194,33,17,17,17,0,
6815,195,33,21,21,19,2,Rejected at QC: damaged or below grade
6816,191,34,24,24,23,1,Rejected at QC: damaged or below grade
6817,192,34,24,24,23,1,Rejected at QC: damaged or below grade
6818,193,34,19,19,18,1,Rejected at QC: damaged or below grade
6819,194,34,25,25,24,1,Rejected at QC: damaged or below grade
6820,195,34,19,19,18,1,Rejected at QC: damaged or below grade
6821,191,35,21,21,20,1,Rejected at QC: damaged or below grade
6822,192,35,17,17,16,1,Rejected at QC: damaged or below grade
6823,193,35,15,15,14,1,Rejected at QC: damaged or below grade
6824,194,35,17,17,16,1,Rejected at QC: damaged or below grade
6825,195,35,22,22,21,1,Rejected at QC: damaged or below grade
6826,196,1,16,16,15,1,Rejected at QC: damaged or below grade
6827,197,1,16,16,15,1,Rejected at QC: damaged or below grade
6828,198,1,13,13,12,1,Rejected at QC: damaged or below grade
6829,199,1,15,15,15,0,
6830,200,1,12,12,12,0,
6831,196,2,19,19,18,1,Rejected at QC: damaged or below grade
6832,197,2,24,24,23,1,Rejected at QC: damaged or below grade
6833,198,2,23,23,22,1,Rejected at QC: damaged or below grade
6834,199,2,21,21,20,1,Rejected at QC: damaged or below grade
6835,200,2,20,20,19,1,Rejected at QC: damaged or below grade
6836,196,3,14,14,13,1,Rejected at QC: damaged or below grade
6837,197,3,18,18,17,1,Rejected at QC: damaged or below grade
6838,198,3,18,18,17,1,Rejected at QC: damaged or below grade
6839,199,3,14,14,13,1,Rejected at QC: damaged or below grade
6840,200,3,17,17,17,0,
6841,196,4,11,11,11,0,
6842,197,4,11,11,11,0,
6843,198,4,13,13,12,1,Rejected at QC: damaged or below grade
6844,199,4,12,12,11,1,Rejected at QC: damaged or below grade
6845,200,4,15,15,15,0,
6846,196,5,19,19,18,1,Rejected at QC: damaged or below grade
6847,197,5,17,17,16,1,Rejected at QC: damaged or below grade
6848,198,5,20,20,19,1,Rejected at QC: damaged or below grade
6849,199,5,17,17,16,1,Rejected at QC: damaged or below grade
6850,200,5,17,17,16,1,Rejected at QC: damaged or below grade
6851,196,6,17,17,16,1,Rejected at QC: damaged or below grade
6852,197,6,15,15,14,1,Rejected at QC: damaged or below grade
6853,198,6,16,16,16,0,
6854,199,6,13,13,13,0,
6855,200,6,17,17,16,1,Rejected at QC: damaged or below grade
6856,196,7,16,16,15,1,Rejected at QC: damaged or below grade
6857,197,7,16,16,16,0,
6858,198,7,17,17,16,1,Rejected at QC: damaged or below grade
6859,199,7,12,12,12,0,
6860,200,7,15,15,14,1,Rejected at QC: damaged or below grade
6861,196,8,16,16,15,1,Rejected at QC: damaged or below grade
6862,197,8,12,12,11,1,Rejected at QC: damaged or below grade
6863,198,8,14,14,13,1,Rejected at QC: damaged or below grade
6864,199,8,15,15,14,1,Rejected at QC: damaged or below grade
6865,200,8,14,14,13,1,Rejected at QC: damaged or below grade
6866,196,9,15,15,14,1,Rejected at QC: damaged or below grade
6867,197,9,15,15,14,1,Rejected at QC: damaged or below grade
6868,198,9,16,16,15,1,Rejected at QC: damaged or below grade
6869,199,9,17,17,16,1,Rejected at QC: damaged or below grade
6870,200,9,15,15,14,1,Rejected at QC: damaged or below grade
6871,196,10,15,15,14,1,Rejected at QC: damaged or below grade
6872,197,10,14,14,13,1,Rejected at QC: damaged or below grade
6873,198,10,16,16,15,1,Rejected at QC: damaged or below grade
6874,199,10,12,12,11,1,Rejected at QC: damaged or below grade
6875,200,10,13,13,12,1,Rejected at QC: damaged or below grade
6876,196,11,14,14,13,1,Rejected at QC: damaged or below grade
6877,197,11,14,14,13,1,Rejected at QC: damaged or below grade
6878,198,11,14,14,14,0,
6879,199,11,15,15,14,1,Rejected at QC: damaged or below grade
6880,200,11,13,13,12,1,Rejected at QC: damaged or below grade
6881,196,12,16,16,15,1,Rejected at QC: damaged or below grade
6882,197,12,19,19,19,0,
6883,198,12,18,18,17,1,Rejected at QC: damaged or below grade
6884,199,12,15,15,14,1,Rejected at QC: damaged or below grade
6885,200,12,20,20,19,1,Rejected at QC: damaged or below grade
6886,196,13,15,15,14,1,Rejected at QC: damaged or below grade
6887,197,13,19,19,18,1,Rejected at QC: damaged or below grade
6888,198,13,19,19,18,1,Rejected at QC: damaged or below grade
6889,199,13,17,17,16,1,Rejected at QC: damaged or below grade
6890,200,13,19,19,18,1,Rejected at QC: damaged or below grade
6891,196,14,20,20,20,0,
6892,197,14,22,22,20,2,Rejected at QC: damaged or below grade
6893,198,14,22,22,22,0,
6894,199,14,20,20,19,1,Rejected at QC: damaged or below grade
6895,200,14,15,15,15,0,
6896,196,15,15,15,14,1,Rejected at QC: damaged or below grade
6897,197,15,14,14,13,1,Rejected at QC: damaged or below grade
6898,198,15,14,14,13,1,Rejected at QC: damaged or below grade
6899,199,15,19,19,18,1,Rejected at QC: damaged or below grade
6900,200,15,15,15,15,0,
6901,196,16,16,16,15,1,Rejected at QC: damaged or below grade
6902,197,16,22,22,21,1,Rejected at QC: damaged or below grade
6903,198,16,19,19,18,1,Rejected at QC: damaged or below grade
6904,199,16,19,19,18,1,Rejected at QC: damaged or below grade
6905,200,16,18,18,17,1,Rejected at QC: damaged or below grade
6906,196,17,14,14,13,1,Rejected at QC: damaged or below grade
6907,197,17,12,12,11,1,Rejected at QC: damaged or below grade
6908,198,17,12,12,12,0,
6909,199,17,13,13,13,0,
6910,200,17,14,14,13,1,Rejected at QC: damaged or below grade
6911,196,18,19,19,18,1,Rejected at QC: damaged or below grade
6912,197,18,17,17,16,1,Rejected at QC: damaged or below grade
6913,198,18,14,14,14,0,
6914,199,18,17,17,17,0,
6915,200,18,17,17,16,1,Rejected at QC: damaged or below grade
6916,196,19,17,17,16,1,Rejected at QC: damaged or below grade
6917,197,19,19,19,18,1,Rejected at QC: damaged or below grade
